merchant_id,avg_txn_value,failed_txns_last_7d,support_tickets_last_30d,csat_score,settlement_delay_avg,api_failure_rate,active_days_last_month,delight_score
MID_00421,15588.31,3,2,3.8,0.75,0.117,20,0.437
MID_00422,956.37,3,0,3.1,0.98,0.2,22,0.359
MID_00423,6820.5,10,2,3.3,0.01,0.113,30,0.041
MID_00424,592.82,4,1,4.0,1.27,0.159,27,0.329
MID_00425,7974.61,4,3,4.6,0.85,0.192,21,0.316
MID_00426,5825.55,3,6,4.1,1.48,0.12,17,0.156
MID_00427,21866.19,1,2,5.0,0.81,0.15,20,0.63
MID_00428,4321.92,5,0,4.5,0.96,0.151,24,0.393
MID_00429,1245.06,5,1,5.0,1.01,0.266,30,0.339
MID_00430,1543.08,0,1,4.3,0.87,0.114,21,0.553
MID_00431,14334.31,1,5,4.7,0.71,0.298,20,0.398
MID_00432,9629.06,1,0,5.0,0.39,0.086,15,0.664
MID_00433,1066.09,2,2,5.0,1.43,0.034,30,0.475
MID_00434,878.56,2,0,3.8,1.66,0.174,13,0.412
MID_00435,12072.08,4,2,4.2,2.36,0.057,16,0.355
MID_00436,755.46,4,2,3.1,1.77,0.316,17,0.152
MID_00437,17251.86,4,3,4.3,0.81,0.447,19,0.305
MID_00438,12250.0,3,3,3.9,1.24,0.349,11,0.285
MID_00439,848.49,3,6,3.5,2.41,0.113,17,0.054
MID_00440,886.54,5,3,3.7,0.1,0.056,27,0.208
MID_00441,43154.59,5,1,4.3,0.3,0.359,20,0.442
MID_00442,4688.38,0,2,4.5,1.29,0.076,11,0.512
MID_00443,4630.55,3,1,4.2,1.46,0.176,29,0.43
MID_00444,16755.75,5,2,3.9,1.53,0.147,26,0.348
MID_00445,29421.65,3,2,4.1,2.68,0.068,29,0.505
MID_00446,42687.74,4,3,4.7,1.99,0.105,26,0.452
MID_00447,13998.99,3,2,2.8,0.65,0.054,20,0.382
MID_00448,4720.21,6,3,4.6,2.98,0.11,23,0.167
MID_00449,871.94,1,0,3.1,1.65,0.012,26,0.496
MID_00450,15012.43,5,3,3.2,0.9,0.052,15,0.241
MID_00451,8173.6,3,3,3.9,1.04,0.261,18,0.298
MID_00452,5520.33,2,0,4.6,0.92,0.172,20,0.544
MID_00453,23682.38,6,1,5.0,1.32,0.141,16,0.414
MID_00454,1178.8,6,3,3.0,2.58,0.207,19,0.012
MID_00455,6785.05,2,2,3.9,2.32,0.084,15,0.386
MID_00456,114.19,4,1,4.9,1.32,0.181,12,0.323
MID_00457,6323.54,0,1,3.2,2.1,0.046,12,0.492
MID_00458,579.5,2,2,4.6,0.67,0.101,12,0.388
MID_00459,1264.91,1,1,4.4,2.33,0.186,13,0.436
MID_00460,1250.26,4,2,2.9,1.36,0.208,20,0.184
MID_00461,10475.68,1,2,4.1,1.35,0.342,22,0.47
MID_00462,13705.98,1,4,3.7,1.1,0.003,28,0.462
MID_00463,8755.54,1,1,4.9,1.01,0.235,14,0.556
MID_00464,32747.2,2,1,4.7,1.39,0.17,21,0.626
MID_00465,4697.97,3,4,3.9,1.33,0.088,27,0.276
MID_00466,3364.69,1,2,2.8,0.98,0.094,15,0.363
MID_00467,20295.03,6,0,4.4,1.66,0.043,21,0.446
MID_00468,2530.82,5,4,5.0,2.17,0.296,22,0.146
MID_00469,33028.7,1,1,3.6,1.11,0.051,19,0.633
MID_00470,122.29,1,2,3.2,1.43,0.031,24,0.388
MID_00471,35025.27,2,1,4.1,1.58,0.262,16,0.554
MID_00472,441.19,3,5,4.2,1.36,0.368,17,0.112
MID_00473,22177.21,3,5,3.7,0.97,0.203,28,0.316
MID_00474,7501.43,3,1,5.0,2.09,0.021,23,0.502
MID_00475,49568.29,2,1,4.9,1.89,0.083,13,0.63
MID_00476,766.61,5,1,3.8,1.19,0.361,19,0.203
MID_00477,8071.1,1,4,2.9,1.55,0.074,28,0.348
MID_00478,34835.75,1,4,3.4,1.99,0.158,13,0.414
MID_00479,7404.44,6,0,3.6,1.8,0.016,22,0.321
MID_00480,9926.28,1,1,3.1,1.73,0.005,23,0.519
MID_00481,11899.01,4,0,3.6,1.78,0.07,11,0.41
MID_00482,6061.28,2,0,3.0,0.66,0.324,10,0.394
MID_00483,9876.74,5,2,4.6,2.38,0.135,25,0.326
MID_00484,8778.26,3,0,4.7,1.52,0.151,12,0.494
MID_00485,23142.33,3,2,4.1,1.51,0.269,12,0.416
MID_00486,465.11,4,2,4.1,1.68,0.054,18,0.266
MID_00487,3298.43,4,4,3.5,2.01,0.136,17,0.132
MID_00488,30039.96,0,4,3.1,1.24,0.058,21,0.501
MID_00489,22096.76,6,1,3.5,0.0,0.162,10,0.321
MID_00490,6081.75,2,4,4.0,2.1,0.071,27,0.333
MID_00491,9679.33,1,3,4.5,2.36,0.046,25,0.487
MID_00492,3248.73,3,6,4.7,1.59,0.457,11,0.078
MID_00493,2084.04,3,2,3.2,1.24,0.196,24,0.279
MID_00494,6230.59,2,5,4.1,2.63,0.297,16,0.198
MID_00495,4359.54,3,2,4.6,0.38,0.164,12,0.369
MID_00496,8762.44,0,3,3.1,2.56,0.277,30,0.412
MID_00497,809.22,2,2,3.2,1.09,0.143,13,0.293
MID_00498,36649.6,1,1,5.0,1.75,0.106,17,0.69
MID_00499,42838.66,4,1,4.3,1.82,0.194,20,0.494
MID_00500,11978.64,3,3,2.7,1.68,0.079,28,0.313
MID_00501,7680.78,6,3,3.5,0.75,0.154,10,0.121
MID_00502,3703.79,3,2,4.2,0.53,0.08,25,0.395
MID_00503,16809.07,3,3,4.1,1.31,0.251,19,0.37
MID_00504,11543.3,1,3,4.4,1.21,0.268,28,0.484
MID_00505,1774.74,3,3,4.0,1.77,0.107,10,0.234
MID_00506,24183.01,3,0,3.7,0.48,0.171,12,0.535
MID_00507,17289.95,2,2,3.4,2.03,0.112,30,0.481
MID_00508,29917.39,1,3,3.0,1.26,0.223,15,0.441
MID_00509,12936.04,6,0,4.8,2.19,0.116,10,0.368
MID_00510,9504.04,2,2,3.4,1.06,0.059,12,0.399
MID_00511,5417.03,2,0,3.5,1.64,0.097,28,0.504
MID_00512,26990.18,5,1,4.4,1.99,0.049,24,0.469
MID_00513,20103.92,4,1,5.0,1.52,0.064,13,0.503
MID_00514,462.73,3,1,3.4,0.28,0.047,15,0.344
MID_00515,267.21,2,0,3.8,1.49,0.064,21,0.458
MID_00516,4723.48,3,3,4.2,0.27,0.052,26,0.369
MID_00517,16636.48,5,3,4.0,1.07,0.144,10,0.259
MID_00518,43642.75,4,1,3.2,0.38,0.246,26,0.467
MID_00519,1630.1,6,1,2.9,1.03,0.041,19,0.175
MID_00520,9017.24,1,1,3.8,1.07,0.329,14,0.472
MID_00521,4794.74,1,1,3.5,1.34,0.199,24,0.47
MID_00522,35037.09,2,3,3.6,0.56,0.191,28,0.498
MID_00523,18459.13,3,2,2.8,1.93,0.203,30,0.384
MID_00524,18221.9,2,2,3.4,1.49,0.067,21,0.475
MID_00525,6324.16,1,1,4.2,1.99,0.037,10,0.499
MID_00526,5358.35,1,1,4.2,1.53,0.326,14,0.455
MID_00527,3193.89,3,2,3.5,0.65,0.178,30,0.343
MID_00528,580.27,2,4,4.5,0.97,0.075,13,0.285
MID_00529,20004.26,4,1,4.0,0.36,0.115,20,0.479
MID_00530,16761.17,3,2,3.8,1.8,0.289,23,0.398
MID_00531,81724.46,3,0,3.3,1.13,0.191,30,0.587
MID_00532,56948.73,0,0,4.1,2.03,0.199,20,0.731
MID_00533,8106.52,4,3,4.1,1.61,0.211,19,0.262
MID_00534,14652.83,4,0,4.4,1.14,0.147,22,0.51
MID_00535,28961.72,3,4,3.7,1.52,0.114,21,0.368
MID_00536,18947.72,4,4,3.8,0.37,0.141,15,0.29
MID_00537,2841.52,3,5,3.2,0.96,0.142,21,0.143
MID_00538,5988.27,1,2,4.0,1.42,0.373,12,0.385
MID_00539,1382.96,1,0,4.0,1.35,0.08,16,0.514
MID_00540,30802.24,7,2,4.0,1.39,0.143,24,0.296
MID_00541,9318.48,2,2,3.8,1.66,0.293,16,0.377
MID_00542,2596.04,6,0,3.3,1.93,0.01,11,0.22
MID_00543,11138.3,4,2,3.6,2.4,0.087,23,0.328
MID_00544,9626.7,6,2,4.7,1.04,0.263,10,0.231
MID_00545,4434.2,2,2,5.0,1.23,0.116,21,0.466
MID_00546,1205.39,3,1,3.8,0.09,0.136,22,0.384
MID_00547,11134.41,1,3,3.0,2.07,0.289,11,0.319
MID_00548,7346.1,3,0,4.1,0.87,0.222,13,0.448
MID_00549,14798.07,3,4,3.7,1.44,0.131,28,0.336
MID_00550,7343.1,2,1,4.1,1.45,0.093,16,0.472
MID_00551,19117.7,1,3,3.5,1.09,0.08,30,0.521
MID_00552,8027.54,2,2,4.4,1.0,0.241,29,0.469
MID_00553,8231.15,3,2,3.7,1.8,0.211,17,0.328
MID_00554,20927.59,5,1,3.0,1.48,0.243,16,0.311
MID_00555,5166.47,3,3,3.8,1.12,0.334,30,0.289
MID_00556,1438.88,2,2,4.5,2.2,0.245,18,0.351
MID_00557,292.05,1,2,3.6,0.05,0.125,29,0.44
MID_00558,14070.57,2,1,4.7,2.33,0.474,27,0.502
MID_00559,9683.99,6,6,4.0,0.95,0.108,14,0.036
MID_00560,12176.65,4,5,3.6,2.1,0.049,19,0.186
MID_00561,2394.81,0,1,3.5,0.92,0.216,23,0.499
MID_00562,1466.13,5,1,5.0,2.71,0.007,16,0.312
MID_00563,146.51,3,1,5.0,2.4,0.167,19,0.383
MID_00564,4316.87,4,0,4.2,0.66,0.07,21,0.437
MID_00565,8913.97,5,1,4.6,2.19,0.087,17,0.355
MID_00566,4979.82,0,4,3.7,1.63,0.138,22,0.384
MID_00567,5753.2,5,4,3.4,1.29,0.151,21,0.124
MID_00568,23450.62,2,0,2.8,1.3,0.275,14,0.499
MID_00569,4281.03,2,3,4.7,1.24,0.12,28,0.419
MID_00570,7215.25,4,1,4.1,1.64,0.022,26,0.415
MID_00571,15308.72,0,2,4.8,1.84,0.022,30,0.676
MID_00572,5050.8,4,1,4.1,2.0,0.103,17,0.342
MID_00573,9730.9,2,3,5.0,1.8,0.147,15,0.425
MID_00574,19831.41,1,2,4.7,2.44,0.133,21,0.578
MID_00575,29861.9,3,2,4.1,0.77,0.196,30,0.522
MID_00576,1590.82,6,0,3.4,1.41,0.094,13,0.216
MID_00577,26116.63,5,2,2.9,1.56,0.218,19,0.285
MID_00578,6775.03,3,0,4.1,2.42,0.106,27,0.482
MID_00579,2987.35,1,1,3.2,0.54,0.137,30,0.483
MID_00580,6145.87,2,0,4.0,1.03,0.353,29,0.505
MID_00581,39136.53,2,2,3.3,1.79,0.315,24,0.471
MID_00582,6784.91,3,2,4.5,1.82,0.214,27,0.396
MID_00583,3986.16,3,2,4.9,1.45,0.169,11,0.357
MID_00584,10034.86,2,4,5.0,1.29,0.07,10,0.386
MID_00585,2746.28,2,2,5.0,2.48,0.144,23,0.426
MID_00586,788.95,7,0,3.6,2.12,0.136,19,0.168
MID_00587,1379.75,3,4,3.4,2.42,0.143,17,0.147
MID_00588,1370.18,3,1,5.0,0.73,0.241,15,0.401
MID_00589,1647.6,6,0,5.0,0.92,0.083,20,0.348
MID_00590,1494.6,2,0,3.7,1.32,0.216,29,0.464
MID_00591,10240.84,5,2,4.2,1.61,0.138,19,0.3
MID_00592,2007.46,3,4,4.1,0.63,0.117,24,0.26
MID_00593,4241.39,4,2,4.9,1.14,0.043,27,0.394
MID_00594,22709.74,4,3,3.3,1.89,0.21,26,0.317
MID_00595,6423.81,1,3,4.3,2.25,0.151,11,0.382
MID_00596,11012.89,0,3,3.0,0.22,0.302,13,0.409
MID_00597,1891.29,6,0,4.1,2.01,0.545,11,0.152
MID_00598,2135.51,3,1,4.7,2.13,0.044,12,0.392
MID_00599,417.27,1,3,3.8,0.52,0.057,18,0.37
MID_00600,1850.47,1,1,3.3,1.68,0.126,30,0.458
MID_00601,3265.48,3,2,3.8,0.72,0.21,20,0.321
MID_00602,1948.12,5,1,4.4,1.89,0.246,16,0.25
MID_00603,928.86,4,4,3.1,0.01,0.014,30,0.192
MID_00604,1285.56,3,2,4.3,2.32,0.471,13,0.224
MID_00605,6176.29,2,2,3.2,1.17,0.193,26,0.377
MID_00606,2310.92,1,0,3.9,0.92,0.208,29,0.544
MID_00607,4529.81,3,0,4.2,1.15,0.079,11,0.444
MID_00608,7000.05,7,1,2.2,2.24,0.131,21,0.098
MID_00609,11724.57,2,4,5.0,0.76,0.108,21,0.439
MID_00610,401.06,5,3,2.7,2.04,0.242,17,0.033
MID_00611,16064.94,3,2,3.5,2.22,0.076,20,0.4
MID_00612,9885.94,1,3,4.2,1.53,0.041,25,0.488
MID_00613,852.95,4,2,3.6,2.15,0.077,14,0.213
MID_00614,20681.35,1,2,3.4,1.9,0.123,13,0.49
MID_00615,25366.94,3,2,2.9,1.27,0.006,26,0.455
MID_00616,630.23,2,2,4.2,1.74,0.083,19,0.37
MID_00617,3241.77,0,2,4.6,1.04,0.245,18,0.498
MID_00618,16409.35,5,1,3.4,1.71,0.32,30,0.341
MID_00619,13793.57,2,0,4.7,1.57,0.06,29,0.655
MID_00620,2039.8,2,2,4.5,2.01,0.23,17,0.361
MID_00621,2348.99,6,1,4.1,1.4,0.349,26,0.208
MID_00622,4627.85,4,3,4.1,2.05,0.294,26,0.228
MID_00623,6626.63,0,1,3.5,0.89,0.113,27,0.574
MID_00624,9630.02,2,2,4.0,1.54,0.241,16,0.404
MID_00625,4603.13,2,0,3.1,0.89,0.383,20,0.404
MID_00626,6208.91,1,4,3.0,0.84,0.167,17,0.297
MID_00627,13762.29,1,2,3.4,0.79,0.302,20,0.464
MID_00628,373.73,11,5,3.4,1.69,0.043,25,0.0
MID_00629,2909.37,3,4,3.6,0.84,0.079,28,0.256
MID_00630,12494.92,5,3,3.4,1.93,0.185,12,0.179
MID_00631,22557.67,3,1,3.8,1.09,0.095,16,0.503
MID_00632,7167.79,5,2,4.9,1.93,0.184,21,0.307
MID_00633,7595.3,3,2,4.5,2.85,0.222,20,0.358
MID_00634,1133.61,4,1,4.6,2.32,0.095,16,0.325
MID_00635,5931.43,5,2,3.7,0.13,0.138,26,0.286
MID_00636,7606.07,4,0,4.2,1.11,0.38,23,0.403
MID_00637,2776.93,2,2,4.3,2.16,0.185,23,0.382
MID_00638,3136.75,4,6,4.6,0.98,0.097,18,0.128
MID_00639,4736.65,7,0,4.5,1.34,0.29,15,0.232
MID_00640,202.75,3,2,5.0,1.13,0.048,26,0.406
MID_00641,3887.25,3,4,4.4,1.41,0.181,16,0.241
MID_00642,2375.57,3,3,2.4,1.54,0.201,24,0.177
MID_00643,3967.49,1,1,4.0,2.09,0.014,12,0.475
MID_00644,1275.63,1,1,3.5,2.12,0.054,29,0.466
MID_00645,22120.8,10,1,5.0,1.03,0.124,27,0.255
MID_00646,9003.99,1,3,4.4,1.66,0.167,12,0.422
MID_00647,11366.33,2,4,3.5,2.83,0.073,27,0.332
MID_00648,15567.09,4,0,5.0,1.55,0.122,10,0.508
MID_00649,6900.36,3,2,4.2,2.26,0.226,16,0.331
MID_00650,909.32,1,0,4.0,1.35,0.253,18,0.481
MID_00651,7702.58,2,3,4.0,2.66,0.182,23,0.35
MID_00652,8839.23,3,3,4.0,2.24,0.119,13,0.298
MID_00653,13682.17,6,3,5.0,1.34,0.048,24,0.312
MID_00654,5650.35,3,1,5.0,2.63,0.086,10,0.419
MID_00655,1364.85,7,1,4.3,1.55,0.321,27,0.166
MID_00656,3337.62,6,1,3.9,1.42,0.188,12,0.191
MID_00657,4511.15,1,3,4.6,0.62,0.063,27,0.485
MID_00658,10382.25,3,2,4.6,0.67,0.249,25,0.442
MID_00659,8457.82,4,2,4.3,1.62,0.202,17,0.322
MID_00660,4402.07,3,1,4.2,0.66,0.053,22,0.445
MID_00661,43061.96,4,2,3.8,0.0,0.146,26,0.48
MID_00662,9308.33,3,0,4.5,1.81,0.08,19,0.518
MID_00663,2707.95,3,2,3.6,0.96,0.216,20,0.297
MID_00664,1073.43,3,5,3.8,2.6,0.313,18,0.084
MID_00665,1658.88,3,4,3.7,1.29,0.029,27,0.247
MID_00666,2823.07,5,3,3.2,1.47,0.242,30,0.142
MID_00667,1751.65,4,0,4.5,2.03,0.13,27,0.411
MID_00668,2064.92,4,3,4.5,2.49,0.166,12,0.198
MID_00669,3356.06,4,1,4.3,1.96,0.201,21,0.332
MID_00670,1904.02,2,3,3.2,0.43,0.381,15,0.226
MID_00671,22707.51,2,2,4.0,2.16,0.039,29,0.548
MID_00672,836.36,1,0,5.0,2.2,0.214,25,0.555
MID_00673,7434.12,3,3,5.0,0.51,0.091,14,0.389
MID_00674,5283.06,7,3,3.4,1.52,0.199,25,0.069
MID_00675,40386.42,1,2,3.7,1.47,0.029,21,0.6
MID_00676,1188.27,5,2,4.1,2.16,0.483,19,0.131
MID_00677,5072.58,0,1,3.1,1.27,0.084,16,0.497
MID_00678,34890.6,1,0,5.0,1.89,0.055,10,0.723
MID_00679,20062.44,1,3,4.0,1.46,0.089,22,0.519
MID_00680,16986.63,5,2,3.5,1.77,0.103,13,0.285
MID_00681,2982.75,7,1,3.9,2.31,0.165,29,0.181
MID_00682,1874.0,4,2,3.8,0.77,0.155,24,0.28
MID_00683,11045.6,3,2,4.8,1.56,0.162,23,0.452
MID_00684,26503.85,2,3,3.0,1.33,0.227,18,0.392
MID_00685,8136.5,3,2,5.0,2.47,0.072,17,0.42
MID_00686,8477.28,2,0,4.0,2.23,0.158,25,0.527
MID_00687,3284.75,2,1,3.5,1.88,0.198,21,0.385
MID_00688,14674.74,2,2,4.2,2.03,0.039,22,0.502
MID_00689,2070.78,2,0,3.7,1.57,0.273,21,0.427
MID_00690,3910.88,1,3,3.4,0.24,0.279,16,0.335
MID_00691,5541.45,3,3,4.7,2.02,0.232,25,0.333
MID_00692,7084.85,3,1,3.4,0.46,0.225,16,0.371
MID_00693,2776.13,7,2,2.3,1.42,0.161,15,0.005
MID_00694,1219.83,3,4,3.1,0.48,0.047,26,0.216
MID_00695,9432.0,5,1,4.9,2.37,0.208,13,0.336
MID_00696,3405.63,4,2,3.2,2.74,0.065,10,0.191
MID_00697,8704.53,5,2,3.8,2.34,0.193,29,0.271
MID_00698,1676.65,5,2,4.9,0.85,0.093,11,0.262
MID_00699,6561.21,6,1,3.9,2.31,0.077,26,0.272
MID_00700,7605.47,1,2,5.0,2.55,0.224,16,0.48
MID_00701,532.15,2,1,4.7,0.49,0.373,14,0.4
MID_00702,4103.84,3,2,3.3,1.12,0.192,17,0.284
MID_00703,1443.49,3,2,3.2,0.78,0.101,15,0.271
MID_00704,654.72,0,1,4.4,1.52,0.304,17,0.486
MID_00705,46012.01,1,5,2.2,0.83,0.309,13,0.293
MID_00706,3891.3,5,2,4.3,0.94,0.422,18,0.203
MID_00707,16600.71,3,0,4.8,2.14,0.294,13,0.516
MID_00708,2938.89,5,2,3.4,1.51,0.231,11,0.143
MID_00709,11441.41,3,4,3.4,1.58,0.129,10,0.233
MID_00710,14280.66,2,2,4.8,0.48,0.054,26,0.577
MID_00711,9054.47,6,0,5.0,2.86,0.027,10,0.356
MID_00712,6378.57,5,0,3.6,1.64,0.261,27,0.333
MID_00713,5307.58,0,2,4.9,1.41,0.136,19,0.554
MID_00714,4290.43,2,3,3.1,0.95,0.131,14,0.28
MID_00715,26525.56,4,2,4.6,2.09,0.474,17,0.37
MID_00716,17756.07,0,1,3.5,1.55,0.21,19,0.592
MID_00717,33531.76,3,1,3.6,2.7,0.097,20,0.496
MID_00718,1327.29,1,0,5.0,0.0,0.113,21,0.611
MID_00719,13125.51,1,1,5.0,2.07,0.07,21,0.63
MID_00720,27861.27,1,4,4.3,2.4,0.025,24,0.512
MID_00721,1999.56,2,7,4.1,1.32,0.069,26,0.162
MID_00722,688.1,6,6,5.0,1.5,0.262,30,0.024
MID_00723,13513.93,4,1,4.4,2.59,0.137,12,0.393
MID_00724,8544.27,1,4,4.1,2.13,0.162,29,0.398
MID_00725,18440.77,3,3,3.5,2.04,0.226,26,0.356
MID_00726,1505.58,3,1,3.4,0.84,0.016,27,0.389
MID_00727,15860.5,6,3,4.1,2.11,0.147,21,0.226
MID_00728,2251.8,0,1,4.0,1.36,0.261,15,0.483
MID_00729,1787.15,3,2,5.0,0.99,0.17,26,0.401
MID_00730,1794.45,1,2,4.6,2.75,0.282,29,0.429
MID_00731,16851.03,3,2,4.8,2.01,0.164,22,0.476
MID_00732,10942.14,2,4,3.8,2.7,0.269,28,0.313
MID_00733,7403.76,6,2,4.9,0.87,0.196,17,0.265
MID_00734,4444.61,3,0,4.7,1.4,0.188,18,0.47
MID_00735,20972.03,2,0,3.3,2.03,0.107,13,0.536
MID_00736,4983.13,4,3,5.0,0.91,0.209,20,0.305
MID_00737,16960.83,6,1,4.5,2.1,0.074,30,0.401
MID_00738,5782.75,2,0,4.3,1.92,0.136,10,0.482
MID_00739,4731.2,2,1,3.7,2.09,0.423,20,0.359
MID_00740,6211.61,2,0,3.7,0.48,0.32,21,0.479
MID_00741,3586.45,3,1,3.5,0.13,0.17,13,0.352
MID_00742,13767.77,5,0,4.6,1.22,0.178,13,0.429
MID_00743,6986.03,4,1,4.3,1.15,0.057,22,0.414
MID_00744,2642.43,0,1,3.0,0.93,0.085,30,0.521
MID_00745,22983.4,1,3,3.1,1.37,0.135,26,0.482
MID_00746,4843.32,5,3,4.2,1.36,0.115,15,0.199
MID_00747,7842.82,1,2,3.7,1.82,0.088,18,0.453
MID_00748,23694.96,3,4,3.4,1.14,0.181,12,0.301
MID_00749,9787.99,4,2,3.9,1.41,0.071,30,0.382
MID_00750,1243.15,1,3,3.7,0.87,0.207,15,0.326
MID_00751,28106.17,2,1,4.4,1.02,0.27,16,0.57
MID_00752,9880.77,4,3,5.0,1.4,0.091,26,0.382
MID_00753,4078.26,5,1,3.0,2.17,0.157,10,0.179
MID_00754,1499.77,2,2,4.9,1.78,0.115,17,0.407
MID_00755,15800.01,4,2,4.8,2.02,0.293,14,0.367
MID_00756,9677.76,1,4,4.2,1.55,0.244,15,0.362
MID_00757,7624.14,2,4,4.9,0.86,0.071,25,0.419
MID_00758,22433.03,3,7,4.5,1.19,0.092,22,0.263
MID_00759,15539.9,3,3,3.7,1.91,0.109,22,0.366
MID_00760,1644.91,1,2,3.8,3.14,0.231,10,0.319
MID_00761,3735.63,3,1,3.8,0.36,0.104,29,0.434
MID_00762,2856.7,2,2,3.5,1.87,0.086,28,0.377
MID_00763,13623.68,3,3,3.9,1.8,0.098,16,0.35
MID_00764,341.08,6,1,4.0,1.38,0.267,21,0.182
MID_00765,8437.14,4,2,3.9,1.47,0.072,12,0.31
MID_00766,14374.14,4,3,2.7,1.67,0.251,11,0.188
MID_00767,20936.67,5,0,5.0,1.29,0.154,14,0.496
MID_00768,4186.75,2,5,3.4,1.95,0.204,17,0.172
MID_00769,17218.08,3,2,3.7,1.38,0.422,30,0.399
MID_00770,1172.44,1,2,3.3,1.87,0.389,10,0.278
MID_00771,18737.44,2,1,5.0,1.8,0.187,10,0.557
MID_00772,1363.8,4,3,4.7,1.46,0.062,26,0.291
MID_00773,5063.15,4,1,3.8,0.47,0.042,29,0.406
MID_00774,15960.05,6,2,3.7,1.44,0.079,30,0.31
MID_00775,1624.22,4,0,4.3,1.71,0.08,19,0.387
MID_00776,2603.93,4,2,4.0,1.32,0.07,12,0.265
MID_00777,12810.43,2,3,3.4,1.46,0.079,16,0.375
MID_00778,12730.96,2,2,4.5,0.75,0.138,29,0.537
MID_00779,10248.44,2,3,3.9,1.0,0.09,13,0.384
MID_00780,11840.02,3,3,4.1,0.75,0.093,19,0.382
MID_00781,7824.69,7,3,3.5,2.56,0.128,20,0.074
MID_00782,2900.84,3,2,5.0,3.13,0.094,12,0.337
MID_00783,4241.83,3,2,4.2,3.02,0.231,12,0.277
MID_00784,2004.01,4,4,4.6,1.1,0.367,23,0.177
MID_00785,23908.76,2,2,3.1,2.47,0.036,11,0.433
MID_00786,8756.09,1,3,5.0,0.96,0.19,18,0.485
MID_00787,5122.46,2,2,4.9,0.91,0.286,27,0.459
MID_00788,6199.08,6,3,2.9,1.09,0.204,11,0.058
MID_00789,29428.24,1,3,2.8,1.57,0.067,18,0.463
MID_00790,1664.7,1,1,4.0,0.83,0.172,26,0.492
MID_00791,8824.45,0,4,4.4,1.67,0.058,21,0.472
MID_00792,7049.94,3,2,4.9,1.39,0.08,24,0.448
MID_00793,9453.44,1,4,3.6,0.73,0.057,20,0.395
MID_00794,182.76,4,0,4.0,1.76,0.173,29,0.369
MID_00795,20566.94,2,2,3.8,1.42,0.361,28,0.475
MID_00796,26899.89,2,2,3.4,1.86,0.086,15,0.474
MID_00797,8327.15,2,2,4.2,1.78,0.247,22,0.419
MID_00798,11928.71,5,3,4.5,2.99,0.28,19,0.224
MID_00799,25574.69,3,1,3.5,1.41,0.116,11,0.466
MID_00800,12283.97,5,3,4.5,1.28,0.085,23,0.313
MID_00801,1655.11,4,2,4.8,0.02,0.141,28,0.369
MID_00802,8587.02,1,4,4.3,1.72,0.032,28,0.441
MID_00803,9332.21,3,1,3.6,0.83,0.049,14,0.423
MID_00804,5518.75,0,4,3.4,1.74,0.116,21,0.37
MID_00805,13334.9,2,5,4.5,0.64,0.095,12,0.345
MID_00806,27236.77,4,4,2.2,1.65,0.166,17,0.198
MID_00807,25978.76,2,1,3.6,1.37,0.183,29,0.571
MID_00808,5993.64,2,0,4.3,2.49,0.134,10,0.473
MID_00809,1201.79,5,2,4.0,1.58,0.289,18,0.173
MID_00810,41891.74,3,1,5.0,0.15,0.013,11,0.625
MID_00811,18257.18,2,3,3.6,2.27,0.033,24,0.439
MID_00812,1331.46,0,5,5.0,1.04,0.139,28,0.408
MID_00813,25363.08,4,2,2.3,0.0,0.382,18,0.292
MID_00814,20394.24,2,1,4.6,2.25,0.081,18,0.579
MID_00815,7315.51,7,2,4.5,0.0,0.166,29,0.254
MID_00816,8947.14,4,0,3.6,2.4,0.219,24,0.388
MID_00817,5091.65,3,3,5.0,0.15,0.3,11,0.324
MID_00818,563.18,2,2,4.7,1.71,0.259,16,0.355
MID_00819,4082.65,1,3,4.3,2.04,0.016,19,0.418
MID_00820,16238.08,3,1,4.1,1.68,0.086,16,0.483
MID_00821,46.43,5,2,3.8,2.02,0.076,16,0.176
MID_00822,4057.14,1,3,3.6,2.05,0.044,24,0.386
MID_00823,5077.78,6,3,5.0,1.62,0.104,18,0.207
MID_00824,7708.83,1,1,3.6,1.74,0.096,14,0.482
MID_00825,25239.25,0,1,5.0,1.52,0.137,12,0.703
MID_00826,4251.77,6,1,4.4,1.87,0.393,18,0.2
MID_00827,4261.06,4,2,5.0,1.58,0.133,21,0.354
MID_00828,13375.09,2,1,4.8,2.78,0.124,11,0.511
MID_00829,6018.78,5,3,2.7,0.0,0.078,29,0.202
MID_00830,2543.82,3,2,4.1,2.4,0.164,30,0.341
MID_00831,6022.82,3,1,3.3,0.16,0.082,29,0.434
MID_00832,1518.2,2,3,4.6,2.48,0.277,14,0.283
MID_00833,1940.55,1,3,4.1,0.72,0.131,18,0.385
MID_00834,6898.88,3,1,4.1,0.78,0.252,15,0.396
MID_00835,5428.76,4,0,4.1,0.47,0.194,29,0.447
MID_00836,24632.93,4,2,4.4,2.02,0.156,19,0.424
MID_00837,4500.35,6,1,4.1,2.9,0.011,24,0.26
MID_00838,8689.02,1,2,3.0,1.67,0.113,11,0.392
MID_00839,10003.91,2,1,3.3,0.84,0.108,14,0.449
MID_00840,131.81,2,1,4.2,0.71,0.089,17,0.428
MID_00841,10892.68,6,3,5.0,2.15,0.146,17,0.234
MID_00842,1960.59,3,1,3.9,1.05,0.456,24,0.321
MID_00843,32459.98,4,3,3.6,1.63,0.151,18,0.348
